step,time,KE,enstrophy,palinstrophy,div_L2,vort_norm
500,0.01785714285714295,0.4821948865692095,37.89469451163884,99255.64656526373,1.0049573806526227e-14,0.999903511707924
1000,0.03571428571428533,0.48218920185105846,37.86121133038155,99288.90455686816,1.0143132010868712e-14,0.9997215475554839
1500,0.05357142857142771,0.4821844077688906,37.82736580686265,99315.67685604631,1.01124006136506e-14,0.9996235408746399
2000,0.07142857142857181,0.48218039968129595,37.79410784929959,99232.02312240607,9.927444291131835e-15,0.999733930925274
2500,0.08928571428571766,0.4821769900899413,37.76398340540747,99007.1879290845,9.807326208821691e-15,1.0001123511558767
3000,0.1071428571428635,0.48217391543044225,37.73910923039488,98708.73128669427,9.884409177938946e-15,1.000786865542322
3500,0.12500000000000935,0.4821708438372597,37.71913160344113,98443.38491405727,9.976547865041745e-15,1.0018007738413657
4000,0.14285714285714826,0.48216743226221565,37.701312394259546,98261.92958029901,1.0209104043757993e-14,1.0032186743004863
4500,0.16071428571428717,0.4821633973225262,37.68247331636441,98138.06629772314,1.0364071536196099e-14,1.0051567396315355
5000,0.17857142857142608,0.48215850865400356,37.66038099835346,98023.67491957004,1.0387991517136707e-14,1.0076877387871406
5500,0.19642857142856499,0.482152520974785,37.63355976506709,97892.38683614183,1.0599553615502576e-14,1.0109263456294055
6000,0.2142857142857039,0.4821451357750919,37.60062410547487,97733.00254565084,1.0603346408961574e-14,1.015014491112673
6500,0.2321428571428428,0.4821359999398508,37.56003767661643,97530.67357193708,1.0244266305410941e-14,1.0201380073364406
7000,0.2499999999999817,0.4821246874948241,37.51009119883987,97264.9450318054,1.0575173029921684e-14,1.0265503892357193
7500,0.26785714285713447,0.4821106584637721,37.44875079942458,96913.42226986625,1.0612474619213229e-14,1.0345976241335664
8000,0.28571428571428725,0.4820932193338855,37.37340696768837,96450.36116292281,1.084957409593591e-14,1.0447406666998815
8500,0.30357142857144004,0.48207148926516885,37.28062557385087,95844.82805989988,1.0934157671316268e-14,1.0575719983606473
9000,0.3214285714285928,0.48204437473811984,37.165936843965774,95060.10939750323,1.1187181614530875e-14,1.0738200845454546
9500,0.3392857142857456,0.48201056975759116,37.02373480344315,94051.3301378347,1.0839744533416528e-14,1.0943306326493816
10000,0.3571428571428984,0.48196859835163963,36.84739878603266,92762.32583499033,1.0918560418526952e-14,1.1200057452122305
10500,0.3750000000000512,0.4819169137338526,36.62975667531968,91125.04811344056,1.0581144072147233e-14,1.1516741917672129
11000,0.39285714285720397,0.48185406886586213,36.36403567706927,89063.64621756418,1.1320468012036506e-14,1.1898629943994632
11500,0.41071428571435675,0.48177895981077945,36.04543500246293,86506.10158546262,1.1327622354877142e-14,1.2344545447527584
12000,0.42857142857150954,0.4816911123307193,35.67328891928635,83406.88204888077,1.075375191958469e-14,1.284270374879552
12500,0.4464285714286623,0.48159094120893764,35.253406432544196,79780.02715059498,1.0989954996107845e-14,1.336745205720969
13000,0.4642857142858151,0.4814798763864215,34.79964682011785,75732.82956681865,1.0908819418244848e-14,1.3880035943122526
13500,0.4821428571429679,0.4813602534594794,34.333438292612605,71480.0275308755,1.1585134131054914e-14,1.4336470429743284
14000,0.5000000000001207,0.4812349410023562,33.880340869071915,67316.59724499198,1.165203567157411e-14,1.4701646205039167
14500,0.5178571428572457,0.4811068090559756,33.464217828818676,63543.84486370077,1.1701686294564361e-14,1.496222861427077
15000,0.5357142857143707,0.4809782474609585,33.1013968135776,60375.63690653805,1.18151423626331e-14,1.5129042469228358
15500,0.5535714285714958,0.48085092235407023,32.79773639013605,57875.33339866351,1.1783247566521725e-14,1.522728927924867
16000,0.5714285714286208,0.48072581396065117,32.54986211727037,55961.80757610871,1.1727674815140904e-14,1.5282625520283413
16500,0.5892857142857458,0.4806034283022337,32.349225532571836,54477.65957803701,1.2678137960304452e-14,1.5312217441635447
17000,0.6071428571428709,0.4804840333406629,32.186321171042934,53273.28143429001,1.1628763009257826e-14,1.5323407877745725
17500,0.6249999999999959,0.4803678289693077,32.05317759989542,52260.21334524123,1.1953717308372211e-14,1.5317014539656628
18000,0.6428571428571209,0.48025503445646234,31.943925064327225,51417.52075936383,1.1308304700652057e-14,1.5291409017701072
18500,0.660714285714246,0.4801459126146226,31.854328212645864,50764.2881406896,1.1497815672359166e-14,1.5245374198854962
19000,0.678571428571371,0.4800407525665067,31.78121010926926,50323.60944444839,1.1844856042006382e-14,1.517946331910192
