step,time,KE,enstrophy,palinstrophy,div_L2,vort_norm
500,0.01785714285714295,0.46859341929973547,98.12993304652265,67502.71379437213,1.62386658266008e-15,0.9999663328104392
1000,0.03571428571428533,0.46860956069186355,98.13737974250932,67508.4367211966,1.6139287566606441e-15,0.9999336671212868
1500,0.05357142857142771,0.46862651675000405,98.14661368155389,67516.56818781671,1.5450212197152405e-15,0.9999010772943815
2000,0.07142857142857181,0.4686443561027097,98.15786456580065,67527.62750644612,1.4839832029245236e-15,0.999869520133079
2500,0.08928571428571766,0.4686631900855214,98.17140408770979,67542.1557635337,1.5548005513171181e-15,0.9998542124180556
3000,0.1071428571428635,0.4686831534560931,98.18749804034069,67560.59332710956,1.7204623117434634e-15,0.9998492169210162
3500,0.12500000000000935,0.46870438322799113,98.20636742554564,67583.20339646068,1.6624044934690473e-15,0.9998541565129674
4000,0.14285714285714826,0.4687269995731735,98.22816649627713,67610.06273755604,1.77364312977497e-15,0.9998699573483331
4500,0.16071428571428717,0.4687510922467788,98.25298056618824,67641.117677221,1.5974271534547368e-15,0.9998977374630525
5000,0.17857142857142608,0.468776714980772,98.28084205120103,67676.28278471026,1.9265174281383743e-15,0.9999389556402383
5500,0.19642857142856499,0.4688038887744667,98.31176034676668,67715.54871062879,1.6642979387983592e-15,0.9999956022121989
6000,0.2142857142857039,0.46883261305267043,98.34575956862676,67759.06721318315,1.588219132513919e-15,1.000070403645639
6500,0.2321428571428428,0.46886288160410466,98.38291735970604,67807.19302401619,1.7907682671756954e-15,1.0001670073212883
7000,0.2499999999999817,0.46889469869483325,98.42339773292733,67860.47792376071,1.6433847803474751e-15,1.0002901210105912
7500,0.26785714285713447,0.4689280904893668,98.46747166401322,67919.62604537327,1.6132436716654837e-15,1.0004455969963573
8000,0.28571428571428725,0.46896310828811194,98.5155213774795,67985.42746433319,1.564535764741001e-15,1.0006404655804864
8500,0.30357142857144004,0.46899982282104646,98.56802799214502,68058.68944182765,1.856790750907775e-15,1.0008955796364813
9000,0.3214285714285928,0.4690383119770157,98.62554660321534,68140.1831969723,1.956531257785082e-15,1.0012204970129799
9500,0.3392857142857456,0.4690786466782191,98.68867658570915,68230.62064958893,1.892178040883735e-15,1.0016182747219329
10000,0.3571428571428984,0.46912088022386644,98.7580365502005,68330.67066260247,1.6407446088217304e-15,1.0021234971037072
10500,0.3750000000000512,0.4691650451567793,98.83425224426612,68441.01731311553,1.861529822963356e-15,1.0027510312893495
11000,0.39285714285720397,0.46921115914350353,98.91796195869983,68562.45333892232,1.596857934681416e-15,1.0035194620373709
11500,0.41071428571435675,0.46925923849254875,99.00983865741777,68695.99139707816,1.7968414306212157e-15,1.0044876949036712
12000,0.42857142857150954,0.46930931567049583,99.11062258240685,68842.96707078231,1.787661612947704e-15,1.0056469946191329
12500,0.4464285714286623,0.4693614560216479,99.22115410328972,69005.10426314402,1.82848240284006e-15,1.007010857882597
13000,0.4642857142858151,0.46941576896255877,99.34239548174469,69184.51842754568,1.6290254792735987e-15,1.0086058430734863
13500,0.4821428571429679,0.46947241009235596,99.4754327834419,69383.6465239554,1.5403172922141843e-15,1.0104617780256462
14000,0.5000000000001207,0.4695315727283731,99.62145514062104,69605.11236826784,1.4473302599759904e-15,1.012612050700304
14500,0.5178571428572457,0.4695934700241044,99.78171644408366,69851.55723887318,1.9847157756144138e-15,1.0150938532386584
15000,0.5357142857143707,0.46965831151150683,99.95749183296886,70125.48171058696,2.2404717195975527e-15,1.0179484417890947
15500,0.5535714285714958,0.4697262798769354,100.15004539264673,70429.14947801697,1.7357226328998784e-15,1.0212215105429228
16000,0.5714285714286208,0.46979751429044997,100.36062452164693,70764.59385085857,1.9311218716926547e-15,1.0249638024403775
16500,0.5892857142857458,0.46987210529574436,100.59049047034912,71133.74374867392,1.926133149950034e-15,1.0292320793479797
17000,0.6071428571428709,0.4699501033848157,100.84098535754232,71538.6545928356,1.8611134439955838e-15,1.0340905446551822
17500,0.6249999999999959,0.47003153974768125,101.11362635542119,71981.80004151487,1.9752250248080043e-15,1.0396127556359627
18000,0.6428571428571209,0.47011645436524097,101.4102104452415,72466.36247258075,2.0064696397992977e-15,1.045883997483433
18500,0.660714285714246,0.4702049245139235,101.73290995314363,72996.45917875564,1.874385498023534e-15,1.0530040376437655
19000,0.678571428571371,0.4702970863914288,102.08434046591061,73577.2573555792,1.9853059816718367e-15,1.0610901579962917
19500,0.696428571428496,0.47039314404713684,102.46758814548224,74214.95887382384,2.059336028091607e-15,1.0702803854591314
20000,0.714285714285621,0.47049336285016785,102.88619172355787,74916.66751882719,2.2485308142375913e-15,1.0807369105827176
20500,0.7321428571427461,0.47059804877626266,103.34408399036627,75690.178978548,1.984374786374026e-15,1.0926497921188585
21000,0.7499999999998711,0.47070751893188,103.84550648170054,76543.7515758072,1.8709874304453125e-15,1.1062411818903166
21500,0.7678571428569961,0.4708220717888894,104.39491717474422,77485.9203945237,2.0861450874376645e-15,1.121770455621888
22000,0.7857142857141212,0.47094196643826053,104.99691239117182,78525.40821045375,2.3589913106481836e-15,1.1395407916113702
22500,0.8035714285712462,0.47106741816107617,105.65617976761105,79671.164746316,2.0719793641087303e-15,1.1599078982304074
23000,0.8214285714283712,0.4711986130599332,106.377489646768,80932.5346499636,2.3053954521093257e-15,1.1832917654425017
23500,0.8392857142854963,0.4713357386673016,107.16571979865579,82319.51994082805,2.611651421377618e-15,1.2101925364422905
24000,0.8571428571426213,0.47147902217343046,108.02589629434186,83843.0719045032,2.455644634220727e-15,1.2412119178157723
24500,0.8749999999997463,0.47162876485907623,108.96322488199793,85515.32815354283,2.1825970501033322e-15,1.2770820515286585
25000,0.8928571428568713,0.4717853613594551,109.98308448949665,87349.7084432123,2.061766925904652e-15,1.3187045758137603
25500,0.9107142857139964,0.47194929539193686,111.09095787655072,89360.79940657537,2.2369790807582244e-15,1.3672038770227342
26000,0.9285714285711214,0.4721211086019271,112.29228259052447,91563.99001816746,2.3687387838186032e-15,1.4240005540144238
26500,0.9464285714282464,0.47230134488015363,113.59221556033192,93974.85776111495,2.61566880192469e-15,1.490914341265181
27000,0.9642857142853715,0.4724904775374238,114.99531366248685,96608.33857608202,2.8774077090030683e-15,1.5703109781222508
27500,0.9821428571424965,0.4726888299618931,116.50513749419697,99477.73026998308,2.4210752585244538e-15,1.6653162493614393
28000,0.9999999999996215,0.4728965010279571,118.12378467917782,102593.57160298564,2.664439260303681e-15,1.7801354461448842
28500,1.017857142856802,0.47311330423800513,119.85135262231955,105962.4073273012,2.8293337898940992e-15,1.9205432623501855
29000,1.0357142857139825,0.4733387246840382,121.68532153913748,109585.40137372169,2.923298736983178e-15,2.0946587837660062
29500,1.053571428571163,0.4735718915480039,123.61984202074963,113456.7127765571,2.356887590342683e-15,2.2573271733645295
30000,1.0714285714283436,0.4738115578698364,125.64491406503927,117561.5241608757,2.6274914161956017e-15,2.278575534070629
