step,time,KE,enstrophy,palinstrophy,div_L2,vort_norm
500,0.01785714285714295,0.46859011266852807,98.12284995100654,67483.3472091938,1.494479242824491e-15,0.9999674350658077
1000,0.03571428571428533,0.4686019234310237,98.12309914346892,67470.55968033487,1.5804990129428238e-15,0.9999381618832024
1500,0.05357142857142771,0.468613472001384,98.12480256236627,67460.67368260588,1.5350571373685873e-15,0.999911319721194
2000,0.07142857142857181,0.46862477086933907,98.12796294233986,67453.82170152484,1.5327928764271824e-15,0.9998882891398013
2500,0.08928571428571766,0.46863586422425435,98.13261056103745,67450.13226225985,1.5350081614333906e-15,0.9998824861204049
3000,0.1071428571428635,0.46864680563195915,98.13875838251136,67449.624470501,1.5937462730434798e-15,0.9998860758972177
3500,0.12500000000000935,0.4686576384966217,98.14637274093057,67452.15722238389,1.6114002456289569e-15,0.9998988246428773
4000,0.14285714285714826,0.4686683820824169,98.15536303219822,67457.44063966791,1.7221042442492316e-15,0.9999207832794866
4500,0.16071428571428717,0.46867902457397803,98.16558848879082,67465.09697600453,1.5653060990585078e-15,0.9999520892027864
5000,0.17857142857142608,0.468689523372684,98.17687689201846,67474.7447031806,1.5342104630230604e-15,0.9999930562236624
5500,0.19642857142856499,0.468699811629629,98.18904922738105,67486.07666522457,1.5478987831939588e-15,1.0000442842226156
6000,0.2142857142857039,0.46870980893013603,98.2019449240798,67498.91045590231,1.6627891935678448e-15,1.0001067642462684
6500,0.2321428571428428,0.46871943320787907,98.21544336581556,67513.20204178808,1.8127724360474957e-15,1.0001819526103517
7000,0.2499999999999817,0.46872861067015503,98.22947830680054,67529.02626016625,1.5475788254769136e-15,1.0002717970821182
7500,0.26785714285713447,0.4687372810508498,98.24404285550578,67546.53582333199,1.6956313239261975e-15,1.00037871269198
8000,0.28571428571428725,0.46874539691570916,98.25918422325894,67565.91267928232,1.842835951824729e-15,1.0005055167875376
8500,0.30357142857144004,0.4687529176607661,98.27498956220944,67587.32364737353,1.858212950520711e-15,1.0006675167248622
9000,0.3214285714285928,0.4687598005840974,98.29156644064747,67610.8888016534,1.5474134090078293e-15,1.0008637874362183
9500,0.3392857142857456,0.46876599228258237,98.30902298322275,67636.66787692979,1.6617072408173098e-15,1.001105680170341
10000,0.3571428571428984,0.46877142329193977,98.32745276025055,67664.66718372068,1.6781939681056007e-15,1.001387896866803
10500,0.3750000000000512,0.46877600754285487,98.34692801790293,67694.86633241363,1.6703054975516374e-15,1.0017400172809412
11000,0.39285714285720397,0.46877964645267295,98.36750227289748,67727.25995793063,1.5363854434289235e-15,1.002156030472524
11500,0.41071428571435675,0.4687822359977619,98.38922046928629,67761.90518368731,1.8013746362937653e-15,1.0026310822712245
12000,0.42857142857150954,0.4687836743621199,98.41213264070223,67798.96233203256,1.7591220762286192e-15,1.0031691661751598
