step,time,KE,enstrophy,palinstrophy,div_L2,vort_norm
1036,0.592000,4.821631e-01,3.635254e+01,4.421439e+05,6.201184e-14,1.899221e+00
1073,0.613143,4.821601e-01,3.623885e+01,4.299206e+05,6.099425e-14,1.847107e+00
1110,0.634286,4.821574e-01,3.612753e+01,4.234511e+05,6.063052e-14,1.845496e+00
1147,0.655429,4.821547e-01,3.601706e+01,4.243827e+05,5.973438e-14,1.829685e+00
1184,0.676571,4.821521e-01,3.590565e+01,4.286033e+05,6.039224e-14,1.849607e+00
1221,0.697714,4.821494e-01,3.579275e+01,4.335446e+05,6.084257e-14,1.854393e+00
1258,0.718857,4.821466e-01,3.568015e+01,4.255628e+05,6.013508e-14,1.854898e+00
1295,0.740000,4.821440e-01,3.557087e+01,4.108821e+05,6.114303e-14,1.843685e+00
1332,0.761143,4.821414e-01,3.546533e+01,3.987121e+05,6.216037e-14,1.842798e+00
1369,0.782286,4.821389e-01,3.536325e+01,3.835782e+05,6.124356e-14,1.888612e+00
1406,0.803429,4.821364e-01,3.526548e+01,3.677988e+05,6.276763e-14,1.917031e+00
1443,0.824571,4.821335e-01,3.517237e+01,3.499007e+05,6.289161e-14,1.983204e+00
1480,0.845714,4.821305e-01,3.508398e+01,3.333517e+05,6.260273e-14,2.009064e+00
1517,0.866857,4.821277e-01,3.499915e+01,3.190604e+05,6.323911e-14,2.111546e+00
1554,0.888000,4.821243e-01,3.491605e+01,3.113863e+05,6.459718e-14,2.266931e+00
1591,0.909143,4.821208e-01,3.483461e+01,3.039450e+05,6.393902e-14,2.263613e+00
1628,0.930286,4.821172e-01,3.475538e+01,3.001238e+05,6.410786e-14,2.267862e+00
1665,0.951429,4.821135e-01,3.467818e+01,2.894937e+05,6.492013e-14,2.303762e+00
1702,0.972571,4.821095e-01,3.460438e+01,2.794327e+05,6.524126e-14,2.454457e+00
1739,0.993714,4.821051e-01,3.453075e+01,2.745954e+05,6.609231e-14,2.816959e+00
1776,1.014857,4.821004e-01,3.445691e+01,2.679674e+05,6.737826e-14,3.345805e+00
1813,1.036000,4.820949e-01,3.438200e+01,2.636417e+05,6.998848e-14,3.360583e+00
1850,1.057143,4.820883e-01,3.430670e+01,2.554376e+05,6.932621e-14,3.379864e+00
1887,1.078286,4.820815e-01,3.423262e+01,2.457240e+05,7.050437e-14,3.453512e+00
1924,1.099429,4.820739e-01,3.416096e+01,2.376888e+05,7.399570e-14,3.647239e+00
1961,1.120571,4.820662e-01,3.409215e+01,2.314828e+05,7.267969e-14,4.135063e+00
1998,1.141714,4.820585e-01,3.402639e+01,2.267622e+05,7.299965e-14,4.506778e+00
2035,1.162857,4.820511e-01,3.396294e+01,2.228998e+05,7.660526e-14,5.197326e+00
2072,1.184000,4.820439e-01,3.390020e+01,2.212994e+05,7.568635e-14,5.941154e+00
2109,1.205143,4.820369e-01,3.383780e+01,2.206304e+05,7.865083e-14,5.805947e+00
2146,1.226286,4.820299e-01,3.377546e+01,2.215926e+05,8.157461e-14,5.510759e+00
2183,1.247429,4.820234e-01,3.371290e+01,2.244772e+05,7.576417e-14,4.854632e+00
2220,1.268571,4.820173e-01,3.364962e+01,2.292979e+05,7.695183e-14,4.164471e+00
2257,1.289714,4.820117e-01,3.358562e+01,2.345993e+05,7.258014e-14,3.558422e+00
2294,1.310857,4.820067e-01,3.352072e+01,2.394894e+05,7.201897e-14,3.224170e+00
2331,1.332000,4.820019e-01,3.345372e+01,2.457610e+05,6.966990e-14,3.011689e+00
2368,1.353143,4.819972e-01,3.338304e+01,2.546930e+05,7.152669e-14,2.845506e+00
2405,1.374286,4.819928e-01,3.331008e+01,2.682357e+05,6.818320e-14,2.938402e+00
2442,1.395429,4.819885e-01,3.323449e+01,2.847135e+05,6.914824e-14,2.782166e+00
2479,1.416571,4.819843e-01,3.315458e+01,3.068308e+05,6.784237e-14,2.672243e+00
2516,1.437714,4.819805e-01,3.306886e+01,3.269899e+05,6.683495e-14,2.792354e+00
2553,1.458857,4.819760e-01,3.297714e+01,3.406810e+05,6.897621e-14,3.086168e+00
2590,1.480000,4.819714e-01,3.288074e+01,3.468557e+05,6.861624e-14,3.188028e+00
2627,1.501143,4.819663e-01,3.278257e+01,3.527544e+05,7.138947e-14,3.502978e+00
2664,1.522286,4.819615e-01,3.268424e+01,3.566042e+05,6.975555e-14,3.607763e+00
2701,1.543429,4.819564e-01,3.258482e+01,3.624372e+05,7.038047e-14,3.595600e+00
2738,1.564571,4.819517e-01,3.248393e+01,3.697652e+05,7.040570e-14,3.469459e+00
2775,1.585714,4.819470e-01,3.238186e+01,3.751083e+05,7.139010e-14,3.354986e+00
2812,1.606857,4.819423e-01,3.227858e+01,3.773044e+05,7.007035e-14,3.317457e+00
2849,1.628000,4.819376e-01,3.217405e+01,3.789562e+05,6.903005e-14,3.262685e+00
2886,1.649143,4.819329e-01,3.206893e+01,3.808002e+05,7.089857e-14,3.374412e+00
2923,1.670286,4.819283e-01,3.196286e+01,3.901723e+05,6.813384e-14,3.273752e+00
2960,1.691429,4.819238e-01,3.185407e+01,4.032565e+05,6.932169e-14,3.126226e+00
2997,1.712571,4.819195e-01,3.174247e+01,4.149445e+05,7.263260e-14,2.943031e+00
3034,1.733714,4.819153e-01,3.162859e+01,4.227337e+05,6.972023e-14,2.948143e+00
3071,1.754857,4.819116e-01,3.151248e+01,4.268484e+05,7.114374e-14,3.020633e+00
3108,1.776000,4.819081e-01,3.139489e+01,4.274567e+05,7.236294e-14,3.259677e+00
3145,1.797143,4.819034e-01,3.127745e+01,4.259045e+05,6.931331e-14,3.316655e+00
3182,1.818286,4.818991e-01,3.116085e+01,4.234444e+05,6.958098e-14,3.349437e+00
3219,1.839429,4.818947e-01,3.104570e+01,4.169387e+05,7.089615e-14,3.364685e+00
3256,1.860571,4.818904e-01,3.093273e+01,4.077076e+05,7.034013e-14,3.490378e+00
3293,1.881714,4.818858e-01,3.082168e+01,4.009342e+05,7.079726e-14,3.582232e+00
3330,1.902857,4.818814e-01,3.071186e+01,3.964240e+05,7.339594e-14,3.660954e+00
3367,1.924000,4.818773e-01,3.060330e+01,3.943794e+05,7.233639e-14,3.506056e+00
3404,1.945143,4.818728e-01,3.049562e+01,3.940962e+05,7.022508e-14,3.476540e+00
3441,1.966286,4.818683e-01,3.038769e+01,3.944210e+05,7.058620e-14,3.440927e+00
3478,1.987429,4.818643e-01,3.028050e+01,3.879202e+05,7.116419e-14,3.362583e+00
3515,2.008571,4.818603e-01,3.017582e+01,3.760159e+05,7.096416e-14,3.327331e+00
3552,2.029714,4.818564e-01,3.007566e+01,3.571588e+05,7.198663e-14,3.283905e+00
3589,2.050857,4.818525e-01,2.998061e+01,3.388525e+05,6.848249e-14,3.193843e+00
3626,2.072000,4.818488e-01,2.989064e+01,3.250338e+05,7.110966e-14,3.115415e+00
3663,2.093143,4.818451e-01,2.980356e+01,3.185427e+05,7.303151e-14,3.140776e+00
3700,2.114286,4.818415e-01,2.971828e+01,3.104206e+05,7.115747e-14,3.253328e+00
3737,2.135429,4.818375e-01,2.963543e+01,2.983306e+05,7.116287e-14,3.544513e+00
3774,2.156571,4.818332e-01,2.955528e+01,2.841393e+05,7.110324e-14,3.815530e+00
3811,2.177714,4.818289e-01,2.947906e+01,2.697995e+05,7.148512e-14,3.938514e+00
3848,2.198857,4.818244e-01,2.940668e+01,2.577076e+05,7.214840e-14,3.896494e+00
3885,2.220000,4.818200e-01,2.933726e+01,2.495405e+05,7.089740e-14,3.780424e+00
3922,2.241143,4.818159e-01,2.926966e+01,2.458043e+05,6.872480e-14,3.482753e+00
3959,2.262286,4.818121e-01,2.920322e+01,2.441684e+05,6.949184e-14,3.328846e+00
3996,2.283429,4.818084e-01,2.913770e+01,2.445394e+05,6.842534e-14,3.085861e+00
4033,2.304571,4.818050e-01,2.907225e+01,2.422452e+05,6.861068e-14,3.030774e+00
4070,2.325714,4.818016e-01,2.900719e+01,2.412206e+05,6.716812e-14,2.916909e+00
4107,2.346857,4.817985e-01,2.894263e+01,2.417688e+05,6.636832e-14,2.744200e+00
4144,2.368000,4.817957e-01,2.887862e+01,2.410001e+05,6.660268e-14,2.675328e+00
4181,2.389143,4.817931e-01,2.881500e+01,2.406822e+05,6.829237e-14,2.666315e+00
4218,2.410286,4.817904e-01,2.875100e+01,2.419771e+05,6.771588e-14,2.827926e+00
4255,2.431429,4.817870e-01,2.868618e+01,2.396201e+05,6.907135e-14,3.060625e+00
4292,2.452571,4.817840e-01,2.862206e+01,2.336835e+05,6.988293e-14,3.347433e+00
4329,2.473714,4.817801e-01,2.855996e+01,2.234487e+05,6.936094e-14,3.559458e+00
4366,2.494857,4.817762e-01,2.850089e+01,2.110404e+05,7.021935e-14,3.669399e+00
4403,2.516000,4.817720e-01,2.844488e+01,2.009589e+05,7.204971e-14,3.872978e+00
4440,2.537143,4.817680e-01,2.839143e+01,1.914397e+05,7.345155e-14,3.869202e+00
4477,2.558286,4.817640e-01,2.834065e+01,1.835959e+05,7.246110e-14,3.799672e+00
4514,2.579429,4.817598e-01,2.829199e+01,1.777173e+05,7.335966e-14,3.801485e+00
4551,2.600571,4.817558e-01,2.824460e+01,1.732737e+05,7.068060e-14,3.780625e+00
4588,2.621714,4.817518e-01,2.819828e+01,1.697218e+05,7.133733e-14,3.649017e+00
4625,2.642857,4.817481e-01,2.815311e+01,1.653703e+05,7.147841e-14,3.451257e+00
4662,2.664000,4.817447e-01,2.810992e+01,1.594543e+05,7.047748e-14,3.105593e+00
4699,2.685143,4.817418e-01,2.806901e+01,1.530907e+05,6.860087e-14,2.932616e+00
4736,2.706286,4.817390e-01,2.803014e+01,1.469519e+05,7.014416e-14,2.866055e+00
4773,2.727429,4.817361e-01,2.799294e+01,1.419571e+05,6.994447e-14,2.950696e+00
4810,2.748571,4.817330e-01,2.795601e+01,1.383580e+05,6.998487e-14,3.111319e+00
4847,2.769714,4.817299e-01,2.791996e+01,1.351051e+05,6.989173e-14,3.086194e+00
4884,2.790857,4.817270e-01,2.788485e+01,1.319863e+05,7.162275e-14,3.119522e+00
4921,2.812000,4.817238e-01,2.785074e+01,1.286862e+05,7.130808e-14,3.234623e+00
4958,2.833143,4.817204e-01,2.781726e+01,1.254254e+05,7.189177e-14,3.313886e+00
4995,2.854286,4.817169e-01,2.778431e+01,1.231241e+05,7.188968e-14,3.464123e+00
5032,2.875429,4.817134e-01,2.775191e+01,1.205902e+05,6.946408e-14,3.529167e+00
5069,2.896571,4.817099e-01,2.772038e+01,1.179154e+05,6.967792e-14,3.499026e+00
5106,2.917714,4.817063e-01,2.768968e+01,1.146428e+05,7.051268e-14,3.484695e+00
5143,2.938857,4.817027e-01,2.765973e+01,1.116303e+05,7.088073e-14,3.579432e+00
5180,2.960000,4.816991e-01,2.763040e+01,1.095013e+05,6.977280e-14,3.489283e+00
5217,2.981143,4.816957e-01,2.760152e+01,1.088473e+05,7.128364e-14,3.362434e+00
5254,3.002286,4.816925e-01,2.757303e+01,1.084607e+05,7.196100e-14,3.275334e+00
5291,3.023429,4.816894e-01,2.754516e+01,1.073123e+05,6.883606e-14,3.156845e+00
5328,3.044571,4.816863e-01,2.751790e+01,1.049089e+05,6.974354e-14,3.151899e+00
5365,3.065714,4.816832e-01,2.749117e+01,1.013418e+05,7.203517e-14,3.212033e+00
5402,3.086857,4.816801e-01,2.746541e+01,9.733134e+04,6.998598e-14,3.207490e+00
5439,3.108000,4.816771e-01,2.744067e+01,9.394270e+04,6.994964e-14,3.227502e+00
5476,3.129143,4.816740e-01,2.741684e+01,9.083453e+04,7.036110e-14,3.198264e+00
5513,3.150286,4.816709e-01,2.739387e+01,8.887091e+04,7.140541e-14,3.196846e+00
5550,3.171429,4.816677e-01,2.737141e+01,8.765418e+04,7.017912e-14,3.211978e+00
5587,3.192571,4.816646e-01,2.734917e+01,8.647647e+04,7.014133e-14,3.290218e+00
5624,3.213714,4.816615e-01,2.732708e+01,8.515663e+04,7.053121e-14,3.307343e+00
5661,3.234857,4.816581e-01,2.730529e+01,8.350266e+04,7.049734e-14,3.328424e+00
5698,3.256000,4.816549e-01,2.728416e+01,8.113548e+04,7.119206e-14,3.299995e+00
5735,3.277143,4.816518e-01,2.726395e+01,7.836511e+04,7.213276e-14,3.260853e+00
5772,3.298286,4.816486e-01,2.724462e+01,7.587632e+04,7.146655e-14,3.225718e+00
5809,3.319429,4.816455e-01,2.722599e+01,7.328487e+04,6.949064e-14,3.247811e+00
5846,3.340571,4.816425e-01,2.720789e+01,7.133229e+04,7.085993e-14,3.216807e+00
5883,3.361714,4.816393e-01,2.719040e+01,6.922509e+04,7.156134e-14,3.259396e+00
5920,3.382857,4.816361e-01,2.717337e+01,6.724911e+04,6.896327e-14,3.279868e+00
5957,3.404000,4.816330e-01,2.715700e+01,6.524825e+04,7.078075e-14,3.284926e+00
5994,3.425143,4.816299e-01,2.714121e+01,6.339348e+04,7.128610e-14,3.315514e+00
6031,3.446286,4.816268e-01,2.712576e+01,6.133946e+04,7.104154e-14,3.356554e+00
6068,3.467429,4.816236e-01,2.711075e+01,5.931860e+04,6.947716e-14,3.406639e+00
6105,3.488571,4.816203e-01,2.709619e+01,5.788854e+04,7.013148e-14,3.440487e+00
6142,3.509714,4.816169e-01,2.708192e+01,5.664840e+04,7.235616e-14,3.430673e+00
6179,3.530857,4.816136e-01,2.706801e+01,5.569536e+04,7.094107e-14,3.410173e+00
6216,3.552000,4.816103e-01,2.705447e+01,5.473317e+04,6.841228e-14,3.380607e+00
6253,3.573143,4.816071e-01,2.704117e+01,5.387452e+04,7.049244e-14,3.402309e+00
6290,3.594286,4.816040e-01,2.702792e+01,5.319990e+04,7.157277e-14,3.394474e+00
6327,3.615429,4.816009e-01,2.701494e+01,5.288304e+04,7.017959e-14,3.305705e+00
6364,3.636571,4.815978e-01,2.700222e+01,5.247800e+04,7.045171e-14,3.268620e+00
6401,3.657714,4.815948e-01,2.698986e+01,5.194163e+04,7.153636e-14,3.170162e+00
6438,3.678857,4.815919e-01,2.697784e+01,5.092761e+04,6.896955e-14,3.182036e+00
6475,3.700000,4.815890e-01,2.696593e+01,4.991946e+04,6.925164e-14,3.221516e+00
6512,3.721143,4.815859e-01,2.695412e+01,4.883855e+04,6.983224e-14,3.264957e+00
6549,3.742286,4.815829e-01,2.694254e+01,4.804305e+04,7.298539e-14,3.256889e+00
6586,3.763429,4.815799e-01,2.693123e+01,4.741376e+04,7.034671e-14,3.295628e+00
6623,3.784571,4.815768e-01,2.692001e+01,4.711289e+04,7.023374e-14,3.310772e+00
6660,3.805714,4.815737e-01,2.690892e+01,4.670831e+04,7.073119e-14,3.310836e+00
6697,3.826857,4.815706e-01,2.689790e+01,4.621279e+04,7.100963e-14,3.375615e+00
6734,3.848000,4.815673e-01,2.688695e+01,4.532452e+04,7.041131e-14,3.368331e+00
6771,3.869143,4.815641e-01,2.687637e+01,4.444043e+04,6.912268e-14,3.347607e+00
6808,3.890286,4.815610e-01,2.686600e+01,4.345110e+04,7.418003e-14,3.346021e+00
6845,3.911429,4.815580e-01,2.685589e+01,4.266793e+04,7.099870e-14,3.307254e+00
6882,3.932571,4.815549e-01,2.684608e+01,4.205155e+04,7.036091e-14,3.259359e+00
6919,3.953714,4.815519e-01,2.683651e+01,4.148936e+04,6.941728e-14,3.220510e+00
6956,3.974857,4.815490e-01,2.682716e+01,4.102677e+04,7.020864e-14,3.176816e+00
6993,3.996000,4.815461e-01,2.681802e+01,4.039117e+04,6.939872e-14,3.153348e+00
7030,4.017143,4.815432e-01,2.680908e+01,3.954291e+04,7.113603e-14,3.166079e+00
7067,4.038286,4.815403e-01,2.680038e+01,3.852554e+04,6.978822e-14,3.172369e+00
7104,4.059429,4.815373e-01,2.679196e+01,3.760559e+04,6.870362e-14,3.181165e+00
7141,4.080571,4.815343e-01,2.678373e+01,3.675578e+04,6.884466e-14,3.261170e+00
7178,4.101714,4.815314e-01,2.677553e+01,3.594292e+04,7.073891e-14,3.340397e+00
7215,4.122857,4.815283e-01,2.676742e+01,3.516622e+04,7.246399e-14,3.400417e+00
7252,4.144000,4.815251e-01,2.675944e+01,3.435705e+04,7.344238e-14,3.424577e+00
7289,4.165143,4.815219e-01,2.675179e+01,3.362392e+04,7.042898e-14,3.395163e+00
7326,4.186286,4.815187e-01,2.674444e+01,3.307346e+04,7.113916e-14,3.366072e+00
7363,4.207429,4.815155e-01,2.673725e+01,3.264833e+04,7.043344e-14,3.357332e+00
7400,4.228571,4.815125e-01,2.673014e+01,3.231350e+04,6.956814e-14,3.328802e+00
7437,4.249714,4.815094e-01,2.672314e+01,3.218456e+04,6.943150e-14,3.289520e+00
7474,4.270857,4.815064e-01,2.671619e+01,3.221750e+04,6.991566e-14,3.252947e+00
7511,4.292000,4.815035e-01,2.670934e+01,3.222438e+04,6.866050e-14,3.176958e+00
7548,4.313143,4.815007e-01,2.670271e+01,3.221246e+04,7.073648e-14,3.120471e+00
7585,4.334286,4.814978e-01,2.669621e+01,3.194203e+04,6.931279e-14,3.105608e+00
7622,4.355429,4.814950e-01,2.668979e+01,3.149354e+04,7.338531e-14,3.105205e+00
7659,4.376571,4.814922e-01,2.668345e+01,3.102825e+04,7.332040e-14,3.152404e+00
7696,4.397714,4.814893e-01,2.667711e+01,3.047803e+04,6.926876e-14,3.208145e+00
7733,4.418857,4.814863e-01,2.667084e+01,2.995798e+04,6.983154e-14,3.271578e+00
7770,4.440000,4.814833e-01,2.666457e+01,2.938174e+04,6.894309e-14,3.358031e+00
7807,4.461143,4.814802e-01,2.665832e+01,2.885627e+04,7.003751e-14,3.419929e+00
7844,4.482286,4.814771e-01,2.665211e+01,2.834067e+04,7.190015e-14,3.465549e+00
7881,4.503429,4.814739e-01,2.664597e+01,2.793952e+04,6.967867e-14,3.495491e+00
7918,4.524571,4.814706e-01,2.663989e+01,2.770049e+04,7.234459e-14,3.474800e+00
7955,4.545714,4.814674e-01,2.663389e+01,2.755844e+04,7.069355e-14,3.451495e+00
7992,4.566857,4.814643e-01,2.662797e+01,2.748497e+04,7.034110e-14,3.401094e+00
8029,4.588000,4.814612e-01,2.662218e+01,2.748368e+04,6.975715e-14,3.319455e+00
8066,4.609143,4.814582e-01,2.661653e+01,2.747694e+04,7.349168e-14,3.262428e+00
8103,4.630286,4.814553e-01,2.661095e+01,2.744783e+04,6.886640e-14,3.211203e+00
8140,4.651429,4.814524e-01,2.660547e+01,2.738045e+04,6.945140e-14,3.169842e+00
8177,4.672571,4.814496e-01,2.660016e+01,2.717786e+04,7.391227e-14,3.116319e+00
8214,4.693714,4.814468e-01,2.659506e+01,2.679047e+04,7.353828e-14,3.112645e+00
8251,4.714857,4.814440e-01,2.659003e+01,2.625291e+04,7.000062e-14,3.151642e+00
8288,4.736000,4.814411e-01,2.658501e+01,2.573098e+04,7.025488e-14,3.205433e+00
8325,4.757143,4.814382e-01,2.657999e+01,2.522390e+04,7.057370e-14,3.269095e+00
8362,4.778286,4.814352e-01,2.657497e+01,2.475250e+04,7.009485e-14,3.321613e+00
8399,4.799429,4.814322e-01,2.657003e+01,2.439393e+04,6.936160e-14,3.334593e+00
8436,4.820571,4.814291e-01,2.656523e+01,2.411073e+04,7.005172e-14,3.339939e+00
8473,4.841714,4.814260e-01,2.656047e+01,2.394536e+04,6.798093e-14,3.366647e+00
8510,4.862857,4.814229e-01,2.655565e+01,2.385623e+04,6.947945e-14,3.381944e+00
8547,4.884000,4.814199e-01,2.655080e+01,2.379042e+04,6.904857e-14,3.358837e+00
8584,4.905143,4.814169e-01,2.654602e+01,2.373985e+04,7.148832e-14,3.313853e+00
8621,4.926286,4.814139e-01,2.654135e+01,2.375141e+04,7.111285e-14,3.252594e+00
8658,4.947429,4.814110e-01,2.653685e+01,2.375650e+04,7.016580e-14,3.195969e+00
8695,4.968571,4.814082e-01,2.653246e+01,2.372691e+04,7.032529e-14,3.161089e+00
8732,4.989714,4.814053e-01,2.652811e+01,2.367734e+04,6.941694e-14,3.169845e+00
8769,5.010857,4.814025e-01,2.652371e+01,2.356235e+04,6.913858e-14,3.193519e+00
8806,5.032000,4.813997e-01,2.651927e+01,2.333973e+04,7.029471e-14,3.223768e+00
8843,5.053143,4.813968e-01,2.651483e+01,2.309430e+04,6.932039e-14,3.241917e+00
8880,5.074286,4.813938e-01,2.651047e+01,2.281864e+04,6.939235e-14,3.246229e+00
8917,5.095429,4.813909e-01,2.650622e+01,2.254422e+04,7.170381e-14,3.260349e+00
8954,5.116571,4.813880e-01,2.650202e+01,2.231811e+04,7.032874e-14,3.273638e+00
8991,5.137714,4.813850e-01,2.649784e+01,2.213851e+04,7.122248e-14,3.298614e+00
9028,5.158857,4.813820e-01,2.649364e+01,2.199471e+04,6.930145e-14,3.315204e+00
9065,5.180000,4.813790e-01,2.648946e+01,2.189991e+04,7.109685e-14,3.319402e+00
9102,5.201143,4.813760e-01,2.648531e+01,2.185278e+04,7.055385e-14,3.299307e+00
9139,5.222286,4.813730e-01,2.648126e+01,2.175769e+04,6.956208e-14,3.274787e+00
9176,5.243429,4.813701e-01,2.647727e+01,2.165460e+04,7.122436e-14,3.269869e+00
9213,5.264571,4.813672e-01,2.647332e+01,2.146932e+04,6.826238e-14,3.264300e+00
9250,5.285714,4.813642e-01,2.646944e+01,2.127203e+04,6.959436e-14,3.255178e+00
9287,5.306857,4.813613e-01,2.646563e+01,2.107892e+04,6.998480e-14,3.254557e+00
9324,5.328000,4.813584e-01,2.646189e+01,2.093037e+04,7.073232e-14,3.245612e+00
9361,5.349143,4.813555e-01,2.645822e+01,2.079775e+04,6.879789e-14,3.246583e+00
9398,5.370286,4.813525e-01,2.645456e+01,2.067043e+04,6.928275e-14,3.254371e+00
9435,5.391429,4.813496e-01,2.645091e+01,2.053426e+04,6.935653e-14,3.262484e+00
9472,5.412571,4.813467e-01,2.644727e+01,2.042311e+04,6.915941e-14,3.266868e+00
9509,5.433714,4.813437e-01,2.644367e+01,2.032996e+04,6.989923e-14,3.262650e+00
9546,5.454857,4.813408e-01,2.644009e+01,2.025910e+04,7.059223e-14,3.259962e+00
9583,5.476000,4.813379e-01,2.643653e+01,2.020616e+04,6.976656e-14,3.264336e+00
9620,5.497143,4.813349e-01,2.643296e+01,2.017549e+04,7.022051e-14,3.272267e+00
9657,5.518286,4.813320e-01,2.642938e+01,2.015047e+04,7.017652e-14,3.278080e+00
9694,5.539429,4.813290e-01,2.642577e+01,2.013908e+04,6.961008e-14,3.283112e+00
9731,5.560571,4.813261e-01,2.642220e+01,2.012339e+04,7.217621e-14,3.271731e+00
9768,5.581714,4.813231e-01,2.641867e+01,2.005813e+04,6.857560e-14,3.273278e+00
9805,5.602857,4.813202e-01,2.641516e+01,2.000069e+04,6.999465e-14,3.278841e+00
9842,5.624000,4.813172e-01,2.641164e+01,1.991756e+04,7.410480e-14,3.287575e+00
9879,5.645143,4.813143e-01,2.640810e+01,1.984320e+04,6.908027e-14,3.297036e+00
9916,5.666286,4.813113e-01,2.640457e+01,1.979497e+04,7.072631e-14,3.292071e+00
9953,5.687429,4.813084e-01,2.640104e+01,1.976190e+04,6.988684e-14,3.292016e+00
9990,5.708571,4.813054e-01,2.639753e+01,1.972754e+04,7.130077e-14,3.283784e+00
10027,5.729714,4.813025e-01,2.639406e+01,1.967576e+04,7.059427e-14,3.266090e+00
10064,5.750857,4.812996e-01,2.639065e+01,1.961914e+04,6.818245e-14,3.249193e+00
10101,5.772000,4.812967e-01,2.638725e+01,1.956114e+04,6.853598e-14,3.239915e+00
10138,5.793143,4.812938e-01,2.638389e+01,1.950667e+04,6.953676e-14,3.233166e+00
10175,5.814286,4.812909e-01,2.638054e+01,1.943963e+04,6.937661e-14,3.229529e+00
10212,5.835429,4.812880e-01,2.637724e+01,1.934598e+04,6.843323e-14,3.219026e+00
10249,5.856571,4.812851e-01,2.637400e+01,1.922016e+04,7.069226e-14,3.216180e+00
10286,5.877714,4.812823e-01,2.637080e+01,1.907863e+04,6.945071e-14,3.227870e+00
10323,5.898857,4.812794e-01,2.636764e+01,1.893517e+04,6.952973e-14,3.240011e+00
10360,5.920000,4.812766e-01,2.636449e+01,1.877473e+04,6.817644e-14,3.254908e+00
10397,5.941143,4.812737e-01,2.636136e+01,1.862536e+04,6.958424e-14,3.274888e+00
10434,5.962286,4.812708e-01,2.635822e+01,1.850083e+04,6.900070e-14,3.292010e+00
10471,5.983429,4.812678e-01,2.635508e+01,1.841538e+04,7.019284e-14,3.300500e+00
10508,6.004571,4.812649e-01,2.635195e+01,1.836244e+04,7.058792e-14,3.303946e+00
10545,6.025714,4.812620e-01,2.634883e+01,1.833330e+04,6.934871e-14,3.291124e+00
10582,6.046857,4.812590e-01,2.634576e+01,1.832568e+04,7.287423e-14,3.274312e+00
10619,6.068000,4.812561e-01,2.634273e+01,1.832273e+04,6.879826e-14,3.253642e+00
10656,6.089143,4.812532e-01,2.633974e+01,1.831751e+04,7.122759e-14,3.232350e+00
10693,6.110286,4.812503e-01,2.633683e+01,1.829101e+04,7.015328e-14,3.205370e+00
10730,6.131429,4.812475e-01,2.633397e+01,1.823952e+04,6.884367e-14,3.192857e+00
