step,time,KE,enstrophy,palinstrophy,div_L2,vort_norm
500,0.01785714285714295,0.48220140839837555,37.92902612191035,99478.14966015224,1.0404997382613218e-14,0.9998891402423176
1000,0.03571428571428533,0.4822013450141183,37.928585923784034,99834.45068125808,1.065575151923308e-14,0.9996297276713423
1500,0.05357142857142771,0.48220127176719774,37.92760962985183,100358.61452763781,1.051398685522987e-14,0.9994050274201209
2000,0.07142857142857181,0.4822011913426443,37.92599545614665,100907.13739556883,1.0246984384166228e-14,0.9994163461512201
2500,0.08928571428571766,0.48220116616718667,37.92443849580037,101257.29554795363,1.0708353972873994e-14,0.9998261194298476
3000,0.1071428571428635,0.4822012836366283,37.924574550065465,101284.24260590444,1.0003317162869561e-14,1.0008020827674486
3500,0.12500000000000935,0.4822014702798002,37.92829824946658,101172.87178791338,9.790306869511864e-15,1.0025159347523238
4000,0.14285714285714826,0.4822014680683073,37.937118369386624,101295.9834910169,1.0731067907763973e-14,1.0052885496167654
4500,0.16071428571428717,0.4822012344700702,37.95277791459121,101792.99510199435,1.038988427715144e-14,1.0094697377057689
5000,0.17857142857142608,0.4822011669385591,37.97832440785234,102456.42763331262,1.012786967230465e-14,1.0155919867401995
5500,0.19642857142856499,0.4822016349293162,38.018174133444326,103169.18814781569,1.059015843160268e-14,1.024351033540316
6000,0.2142857142857039,0.48220264817675706,38.077321610123384,104182.17383671468,1.040193373233238e-14,1.0365877729809514
6500,0.2321428571428428,0.4822042657206617,38.160606250716775,105805.69135993958,1.0475889622499092e-14,1.0533022696241605
7000,0.2499999999999817,0.482206817345903,38.27255879003377,108175.60310870105,1.0732860997549299e-14,1.0757696635753593
7500,0.26785714285713447,0.48221057506612686,38.417632060279075,111410.44180485271,1.0974696444397162e-14,1.1057575891050273
8000,0.28571428571428725,0.48221574832945147,38.599413059677985,115586.92437784062,1.1292465391251218e-14,1.1457113725561359
8500,0.30357142857144004,0.48222266727387625,38.81730215055885,120508.09646813391,1.1222055029587853e-14,1.1989743197400387
9000,0.3214285714285928,0.48223144022914066,39.06140828328361,125738.3360720505,1.1741680662908291e-14,1.268487965804681
9500,0.3392857142857456,0.48224159864188026,39.30880532383904,130720.90442702064,1.0966619245152548e-14,1.3533076924025336
10000,0.3571428571428984,0.48225212655511085,39.5242544246613,134736.68232942413,1.1376507273764754e-14,1.451287092729929
10500,0.3750000000000512,0.4822613731435398,39.667422133686344,137066.0720947333,1.147384649200474e-14,1.5519007067271129
11000,0.39285714285720397,0.4822670273401869,39.70762182229318,137446.17510240892,1.1397844424880254e-14,1.6376483793648056
11500,0.41071428571435675,0.48226673043200763,39.641599052954604,136428.57443390763,1.16902175821746e-14,1.6950893942863736
12000,0.42857142857150954,0.4822592068239411,39.501629672922185,135357.3818895399,1.1704396432022835e-14,1.726539753862206
12500,0.4464285714286623,0.4822456304557173,39.34397662492519,135541.633999676,1.1670611529197332e-14,1.7501388496227257
13000,0.4642857142858151,0.4822302358577136,39.22287992359478,136886.03850883734,1.173519134653844e-14,1.785642744577283
13500,0.4821428571429679,0.4822184463196449,39.16685290434046,137987.5413088075,1.2708882323493085e-14,1.8207965994401283
14000,0.5000000000001207,0.4822133439127225,39.171752243025125,137975.70340052855,1.2048550877757558e-14,1.8359493119784656
14500,0.5178571428572457,0.4822138800976486,39.209795806462395,137411.27452495502,1.198876637545715e-14,1.8515602534565307
15000,0.5357142857143707,0.4822162494999065,39.24233188198232,137261.11119931436,1.204996279127766e-14,1.87017627265643
15500,0.5535714285714958,0.48221663541125764,39.23196665791344,137704.25328067952,1.2001723483254078e-14,1.893472504545434
16000,0.5714285714286208,0.4822132204524121,39.1566869761118,137792.12993133342,1.2837074714983635e-14,1.8362985704921715
16500,0.5892857142857458,0.4822065839262164,39.01925676720336,135842.81518482172,1.261301227859037e-14,1.726107992329355
17000,0.6071428571428709,0.4821981947240782,38.84258926743319,131280.31692818383,1.2153279413886122e-14,1.6226258281424746
17500,0.6249999999999959,0.4821887462047797,38.65466357704959,125877.89035551879,1.297413721421928e-14,1.5441925800831764
18000,0.6428571428571209,0.4821786165861621,38.475873237674094,121648.41081215782,1.2541631300607125e-14,1.4965363535184286
18500,0.660714285714246,0.4821689894901475,38.31834215471759,118636.44087951406,1.2751158917847281e-14,1.4734782002773406
19000,0.678571428571371,0.4821614921394402,38.19479343919829,116140.29075893672,1.2203036935760185e-14,1.4673823252184233
19500,0.696428571428496,0.48215725212390115,38.12486764428631,114618.89526883894,1.2749559523127694e-14,1.471562462777561
20000,0.714285714285621,0.4821565265666859,38.13027935844352,115239.72120427628,1.1719848613074607e-14,1.483795355834915
20500,0.7321428571427461,0.4821587025883392,38.221191702040855,118434.31393281044,1.2425242993267255e-14,1.5056971005964224
21000,0.7499999999998711,0.4821624933602885,38.38342088255857,123588.21599669373,1.2953452337996892e-14,1.537724870581541
21500,0.7678571428569961,0.48216627642449245,38.57794195619209,129680.5456576095,1.1990701192940305e-14,1.5853072271104622
22000,0.7857142857141212,0.4821685722580344,38.75485766515388,135506.00337644704,1.2482385214914642e-14,1.6393778918192004
22500,0.8035714285712462,0.4821686884051666,38.87254010677052,139469.6010050541,1.2234732873852357e-14,1.687663986419975
23000,0.8214285714283712,0.4821668022203259,38.91475609829918,140266.554909879,1.25343618481285e-14,1.7205052189992436
23500,0.8392857142854963,0.48216336552059963,38.89889888910307,138162.3207178687,1.2474097546516569e-14,1.737746501209461
24000,0.8571428571426213,0.48215902746605144,38.86685295437462,134773.27496051212,1.2590525407548536e-14,1.7493657952714572
24500,0.8749999999997463,0.48215500642689146,38.8602286263728,131581.75744561016,1.3105512296712205e-14,1.7421351560728782
25000,0.8928571428568713,0.4821528289452084,38.8950024132167,129211.3214130368,1.2441375760984248e-14,1.7022216801185421
