step,time,KE,enstrophy,palinstrophy,div_L2,vort_norm
500,0.01785714285714295,0.4822050523262324,37.59883252253238,95121.18676911111,2.249508859579644e-14,1.000136781329182
1000,0.03571428571428533,0.4821993304900069,37.564076107666956,95125.5244960273,2.2540983070430884e-14,1.0002841259894768
1500,0.05357142857142771,0.4821944919797577,37.52883669626345,95121.51856296716,2.265884233903588e-14,1.0003376144282332
2000,0.07142857142857181,0.48219045219815165,37.49415883778023,95040.78492261526,2.3096280060306818e-14,1.0004814626695828
2500,0.08928571428571766,0.4821870166814335,37.46167828444108,94828.13069411139,2.327049018427199e-14,1.0009697232593977
3000,0.1071428571428635,0.4821838989311249,37.43289049538906,94484.36582608109,2.3770785554522083e-14,1.0019992856845152
3500,0.12500000000000935,0.4821807520194887,37.40770400451902,94083.56927725079,2.3673751856118585e-14,1.003712838009488
4000,0.14285714285714826,0.4821772147792803,37.38358412656885,93701.10683776654,2.3462075452611772e-14,1.0062395386135905
4500,0.16071428571428717,0.48217294878821026,37.356483684500006,93342.40326449386,2.4410407678537306e-14,1.0097287241927935
5000,0.17857142857142608,0.48216763858841316,37.32240959296462,92952.76432857281,2.380965533969303e-14,1.0143806201886332
5500,0.19642857142856499,0.48216096074100145,37.27807698640585,92465.13899723426,2.395695270851173e-14,1.0204670822321913
6000,0.2142857142857039,0.48215254564349963,37.220661638126565,91822.74841231384,2.4214641111255725e-14,1.028337542001832
6500,0.2321428571428428,0.48214194349986933,37.14738682996027,90977.26726948138,2.3935737647311173e-14,1.0384213377280689
7000,0.2499999999999817,0.48212859218486903,37.05524018534586,89884.51926628393,2.477346026437687e-14,1.051237236975975
7500,0.26785714285713447,0.48211178467903293,36.9407993382907,88502.30806386229,2.438776814935569e-14,1.067407407395772
8000,0.28571428571428725,0.4820906392652936,36.80017676626767,86790.47860045105,2.5347264733062045e-14,1.087654903714536
8500,0.30357142857144004,0.48206408172242754,36.62911281672697,84715.86208795145,2.5047873333155214e-14,1.1127674638936087
9000,0.3214285714285928,0.48203085479409546,36.42326514363252,82261.03337533,2.4773126912498996e-14,1.1435044556735894
9500,0.3392857142857456,0.4819895731693292,36.1787878272934,79433.89517580695,2.5154097637996037e-14,1.1804362701588993
10000,0.3571428571428984,0.4819388388680533,35.89323702399049,76276.00425929739,2.5563018166647355e-14,1.223707714421552
10500,0.3750000000000512,0.4818774199254584,35.566674404983345,72866.03374197459,2.5714682314085535e-14,1.2728005386796772
11000,0.39285714285720397,0.4818044727475551,35.20265920893644,69313.53891490809,2.6088246304691267e-14,1.3263538561592878
11500,0.41071428571435675,0.48171975987639104,34.80871932701916,65741.40598715305,2.5744977018685565e-14,1.3821647757541144
12000,0.42857142857150954,0.48162379539954475,34.395971621857925,62262.057015231185,2.603592417315576e-14,1.4373931830390965
12500,0.4464285714286623,0.48151785838878863,33.97784150250949,58957.67546096072,2.6156168486069983e-14,1.4890966179245955
13000,0.4642857142858151,0.4814038549676698,33.568194992176615,55872.66339563977,2.6420926562255653e-14,1.5346040604104156
